code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price
502,,,03120.3.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.5,,,Horas,2.3325
533,,,03120.3.1,4,CAPATAZ,,,0.5,1,,,Horas,2.0625
1007,,,03120.3.1,5,EXTENSION ELECTRICA 25 MTS,,,1,2,,,PZA,0.15625
1202,,,03120.3.1,5,"ESMERIL 4""",,,1,2,,,PZA,0.34375
163,,,03120.3.1,5,MANDARRIA MANGO CORTO 2 Kgs,,,1,2,,,PZA,0.0375
%*M,,,03120.3.1,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.3.2,,,3120.3,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE PAREDES DE BLOQUE CONCRETO 15CM",,,,4.5,9,8,M2,
1730,,,03120.3.2,3,ARENA LAVADA ,,,5.56E-02,5.56E-02,,,M3,0
2180,,,03120.3.2,3,CEMENTO GRIS ULTRA SACO=42.5 KG,,,5.56E-02,5.56E-02,,,SACO,0
36,,,03120.3.2,3,BLOQUE PARED ENTERO NORMAL CONCRETO 20x20x40 Cm CLJ-20N,,,14.44444444,14.44444444,,,PIEZA,1
2,,,03120.3.2,4,AYUDANTE,,,2,1.777777778,,,Horas,1.04625
5,,,03120.3.2,4,ALBAÑIL DE 1a,,,1,0.888888889,,,Horas,1.3775
501,,,03120.3.2,4,PLANIFICADOR,,,0.13,0.115555551,,,Horas,2.3325
502,,,03120.3.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.222222222,,,Horas,2.3325
533,,,03120.3.2,4,CAPATAZ,,,0.5,0.444444444,,,Horas,2.0625
239,,,03120.3.2,5,"CUCHARA DE 6""",,,1,0.888888889,,,M2,0.01875
288,,,03120.3.2,5,CARRETILLA PARA CONSTRUCCION,,,1,0.888888889,,,M2,0.15625
333,,,03120.3.2,5,PALA RECTANGULAR,,,2,1.777777778,,,M2,0.11625
62,,,03120.3.2,5,ANDAMIO TIPO TIJERA,,,2,1.777777778,,,M2,0.625
64,,,03120.3.2,5,TABLA PARA ANDAMIOS,,,4,3.555555556,,,M2,0.1875
%*M,,,03120.3.2,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.3.3,,,3120.3,2,"CONSTRUCCION DE REVESTIMIENTO INTERIOR EN PAREDES CON MORTERO A BASE DE CAL, ACABADO LISO. INCLUYE FRISO BASE.",,,,4.5,12,8,M2,
1730,,,03120.3.3,3,ARENA LAVADA ,,,3.33E-02,3.33E-02,,,M3,0
2180,,,03120.3.3,3,CEMENTO GRIS ULTRA SACO=42.5 KG,,,0.111111111,0.111111111,,,SACO,0
5,,,03120.3.3,3,CAL EN PASTA (SACO DE 8 KG),,,0.444444444,0.444444444,,,SACO,6
2,,,03120.3.3,4,AYUDANTE,,,2,1.333333333,,,Horas,1.04625
5,,,03120.3.3,4,ALBAÑIL DE 1a,,,1,0.666666667,,,Horas,1.3775
501,,,03120.3.3,4,PLANIFICADOR,,,0.13,8.67E-02,,,Horas,2.3325
502,,,03120.3.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.166666667,,,Horas,2.3325
533,,,03120.3.3,4,CAPATAZ,,,0.5,0.333333333,,,Horas,2.0625
239,,,03120.3.3,5,"CUCHARA DE 6""",,,1,0.666666667,,,M2,0.01875
288,,,03120.3.3,5,CARRETILLA PARA CONSTRUCCION,,,1,0.666666667,,,M2,0.15625
333,,,03120.3.3,5,PALA RECTANGULAR,,,2,1.333333333,,,M2,0.11625
62,,,03120.3.3,5,ANDAMIO TIPO TIJERA,,,2,1.333333333,,,M2,0.625
64,,,03120.3.3,5,TABLA PARA ANDAMIOS,,,4,2.666666667,,,M2,0.1875
%*M,,,03120.3.3,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.3.4,,,3120.3,2,"CONSTRUCCION DE REVESTIMIENTO EXTERIOR EN PAREDES CON MORTERO, A BASE DE CAL, ACABADO RUSTICO. INCLUYE FRISO BASE.",,,,4.5,15,8,M2,
1730,,,03120.3.4,3,ARENA LAVADA ,,,3.33E-02,3.33E-02,,,M3,0
2180,,,03120.3.4,3,CEMENTO GRIS ULTRA SACO=42.5 KG,,,0.111111111,0.111111111,,,SACO,0
2,,,03120.3.4,4,AYUDANTE,,,2,1.066666667,,,Horas,1.04625
5,,,03120.3.4,4,ALBAÑIL DE 1a,,,1,0.533333333,,,Horas,1.3775
501,,,03120.3.4,4,PLANIFICADOR,,,0.13,6.93E-02,,,Horas,2.3325
502,,,03120.3.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.133333333,,,Horas,2.3325
533,,,03120.3.4,4,CAPATAZ,,,0.5,0.266666667,,,Horas,2.0625
239,,,03120.3.4,5,"CUCHARA DE 6""",,,1,0.533333333,,,M2,0.01875
288,,,03120.3.4,5,CARRETILLA PARA CONSTRUCCION,,,1,0.533333333,,,M2,0.15625
333,,,03120.3.4,5,PALA RECTANGULAR,,,2,1.066666667,,,M2,0.11625
62,,,03120.3.4,5,ANDAMIO TIPO TIJERA,,,2,1.066666667,,,M2,0.625
64,,,03120.3.4,5,TABLA PARA ANDAMIOS,,,4,2.133333333,,,M2,0.1875
%*M,,,03120.3.4,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.3.5,,,3120.3,2,"CONSTRUCCION DE REVESTIMIENTO EXTERIOR EN PAREDES CONTABLILLA, ACABADO NATURAL. INCLUYE FRISO BASE.",,,,4.5,9,8,M2,
1730,,,03120.3.5,3,ARENA LAVADA ,,,5.56E-02,5.56E-02,,,M3,0
2180,,,03120.3.5,3,CEMENTO GRIS ULTRA SACO=42.5 KG,,,0.222222222,0.222222222,,,SACO,0
2,,,03120.3.5,4,AYUDANTE,,,2,1.777777778,,,Horas,1.04625
5,,,03120.3.5,4,ALBAÑIL DE 1a,,,1,0.888888889,,,Horas,1.3775
501,,,03120.3.5,4,PLANIFICADOR,,,0.13,0.115555551,,,Horas,2.3325
502,,,03120.3.5,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.222222222,,,Horas,2.3325
533,,,03120.3.5,4,CAPATAZ,,,0.5,0.444444444,,,Horas,2.0625
239,,,03120.3.5,5,"CUCHARA DE 6""",,,1,0.888888889,,,M2,0.01875
288,,,03120.3.5,5,CARRETILLA PARA CONSTRUCCION,,,1,0.888888889,,,M2,0.15625
333,,,03120.3.5,5,PALA RECTANGULAR,,,2,1.777777778,,,M2,0.11625
62,,,03120.3.5,5,ANDAMIO TIPO TIJERA,,,2,1.777777778,,,M2,0.625
64,,,03120.3.5,5,TABLA PARA ANDAMIOS,,,4,3.555555556,,,M2,0.1875
%*M,,,03120.3.5,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
3130.1,,,,1,ESTRUCTURA METÁLICA PARA TECHO,,,,,,,,
03130.1.1,,,3130.1,2,CONFECCIÓN E INSTALACIÓN DE COLUMNAS CON PERFILES CUADRADOS DE 100MM X 100MM X 3MM,,,,215,140,8,KG,
2451,,,03130.1.1,3,PERFIL ACERO CUADR 100mmx100mm E=3.0 mm 8.89 K/M L=12 M,,,1,1,,,KG,0
4021,,,03130.1.1,3,TIZA DE HERRERIA,,,9.30E-03,9.30E-03,,,PZAS,0
4052,,,03130.1.1,3,CEPILLO DE ALAMBRE,,,9.30E-03,9.30E-03,,,UND,0
4111,,,03130.1.1,3,"ELECTRODO E-7018x 1/8""",,,9.30E-03,9.30E-03,,,KG,0
4368,,,03130.1.1,3,"DISCOS DE ESMERIL 4 1/2""",,,9.30E-03,9.30E-03,,,PZAS,0
4704,,,03130.1.1,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,4.65E-03,4.65E-03,,,PZA,0
5704,,,03130.1.1,3,VIDRIO PARA CARETA,,,1.86E-02,1.86E-02,,,UND,0
6078,,,03130.1.1,3,"DISCO CORTE EXTRAFINO DE 7 1/2""",,,9.30E-03,9.30E-03,,,PZA,0
141,,,03130.1.1,4,FABRICADOR 1RA,,,1,5.71E-02,,,Horas,1.4425
2,,,03130.1.1,4,AYUDANTE,,,1,5.71E-02,,,Horas,1.04625
501,,,03130.1.1,4,PLANIFICADOR,,,0.13,7.43E-03,,,Horas,2.3325
502,,,03130.1.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,1.43E-02,,,Horas,2.3325
533,,,03130.1.1,4,CAPATAZ,,,0.5,2.86E-02,,,Horas,2.0625
69,,,03130.1.1,4,SOLDADOR DE 1ERA,,,1,5.71E-02,,,Horas,1.3775
1007,,,03130.1.1,5,EXTENSION ELECTRICA 25 MTS,,,1,5.71E-02,,,KG,0.15625
1049,,,03130.1.1,5,CABLE PINZA 25 MTRS,,,1,5.71E-02,,,KG,0.71875
1138,,,03130.1.1,5,EXTENSION 440 VOLTS ,,,1,5.71E-02,,,KG,0.5
1202,,,03130.1.1,5,"ESMERIL 4""",,,1,5.71E-02,,,KG,0.34375
295,,,03130.1.1,5,SOLDADORA 225 AMP 110/220V,,,1,5.71E-02,,,KG,3.125
62,,,03130.1.1,5,ANDAMIO TIPO TIJERA,,,2,0.114285714,,,KG,0.625
64,,,03130.1.1,5,TABLA PARA ANDAMIOS,,,4,0.228571429,,,KG,0.1875
895,,,03130.1.1,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,5.71E-02,,,KG,0.71875
%*M,,,03130.1.1,6,TRANSPORTE DE MATERIALES (5%),,,,,,,%,2
03130.1.2,,,3130.1,2,CONFECCIÓN E INSTALACIÓN DE VIGAS CON PERFILES RECTANGULARES DE 140MM X 60MM X 3MM,,,,815,165,8,KG,
2445,,,03130.1.2,3,PERFIL ACERO RECT.140 mmx60 mm E=3.0 mm 8.89 K/M L=12 M,,,1,1,,,KG,0
4021,,,03130.1.2,3,TIZA DE HERRERIA,,,1.74E-02,1.74E-02,,,PZAS,0
4052,,,03130.1.2,3,CEPILLO DE ALAMBRE,,,0.008695652,0.008695652,,,UND,0
4111,,,03130.1.2,3,"ELECTRODO E-7018x 1/8""",,,1.74E-02,1.74E-02,,,KG,0
4368,,,03130.1.2,3,"DISCOS DE ESMERIL 4 1/2""",,,1.74E-02,1.74E-02,,,PZAS,0
4704,,,03130.1.2,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,0.008695652,0.008695652,,,PZA,0
5533,,,03130.1.2,3,DISCO DE TRONZADORA,,,1.74E-03,1.74E-03,,,PZA,0
5704,,,03130.1.2,3,VIDRIO PARA CARETA,,,1.39E-02,1.39E-02,,,UND,0
6078,,,03130.1.2,3,"DISCO CORTE EXTRAFINO DE 7 1/2""",,,1.74E-02,1.74E-02,,,PZA,0
141,,,03130.1.2,4,FABRICADOR 1RA,,,1,4.85E-02,,,Horas,1.4425
2,,,03130.1.2,4,AYUDANTE,,,1,4.85E-02,,,Horas,1.04625
501,,,03130.1.2,4,PLANIFICADOR,,,0.13,6.30E-03,,,Horas,2.3325
502,,,03130.1.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,1.21E-02,,,Horas,2.3325
533,,,03130.1.2,4,CAPATAZ,,,0.5,2.42E-02,,,Horas,2.0625
69,,,03130.1.2,4,SOLDADOR DE 1ERA,,,1,4.85E-02,,,Horas,1.3775
1007,,,03130.1.2,5,EXTENSION ELECTRICA 25 MTS,,,1,4.85E-02,,,KG,0.15625
1049,,,03130.1.2,5,CABLE PINZA 25 MTRS,,,1,4.85E-02,,,KG,0.71875
1086,,,03130.1.2,5,MECATE,,,30,1.454545455,,,KG,0.01625
1138,,,03130.1.2,5,EXTENSION 440 VOLTS ,,,1,4.85E-02,,,KG,0.5
1202,,,03130.1.2,5,"ESMERIL 4""",,,1,4.85E-02,,,KG,0.34375
1297,,,03130.1.2,5,ESCALERA TELESCOPICA,,,1,4.85E-02,,,KG,0.5
295,,,03130.1.2,5,SOLDADORA 225 AMP 110/220V,,,1,4.85E-02,,,KG,3.125
326,,,03130.1.2,5,"TRONZADORA DE 14""",,,1,4.85E-02,,,KG,0.5
443,,,03130.1.2,5,SEÑORITA DE CADENA 1.5 TON,,,1,4.85E-02,,,KG,0.22625
62,,,03130.1.2,5,ANDAMIO TIPO TIJERA,,,6,0.290909091,,,KG,0.625
64,,,03130.1.2,5,TABLA PARA ANDAMIOS,,,12,0.581818182,,,KG,0.1875
895,,,03130.1.2,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,4.85E-02,,,KG,0.71875
%*M,,,03130.1.2,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03130.1.3,,,3130.1,2,CONFECCIÓN E INSTALACIÓN DE CORREAS CON PERFILES RECTANGULARES DE 80MM X 40MM X 2.25MM,,,,335,165,8,KG,
2442,,,03130.1.3,3,PERFIL ACERO RECT. 80 mmx40 mm E=2.25mm 3.94 K/M L=12 M,,,1,1,,,KG,0
4021,,,03130.1.3,3,TIZA DE HERRERIA,,,1.74E-02,1.74E-02,,,PZAS,0
4052,,,03130.1.3,3,CEPILLO DE ALAMBRE,,,0.008695652,0.008695652,,,UND,0
4111,,,03130.1.3,3,"ELECTRODO E-7018x 1/8""",,,1.74E-02,1.74E-02,,,KG,0
4368,,,03130.1.3,3,"DISCOS DE ESMERIL 4 1/2""",,,1.74E-02,1.74E-02,,,PZAS,0
4704,,,03130.1.3,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,0.008695652,0.008695652,,,PZA,0
5533,,,03130.1.3,3,DISCO DE TRONZADORA,,,1.74E-03,1.74E-03,,,PZA,0
5704,,,03130.1.3,3,VIDRIO PARA CARETA,,,1.39E-02,1.39E-02,,,UND,0
6078,,,03130.1.3,3,"DISCO CORTE EXTRAFINO DE 7 1/2""",,,1.74E-02,1.74E-02,,,PZA,0
141,,,03130.1.3,4,FABRICADOR 1RA,,,1,4.85E-02,,,Horas,1.4425
2,,,03130.1.3,4,AYUDANTE,,,1,4.85E-02,,,Horas,1.04625
501,,,03130.1.3,4,PLANIFICADOR,,,0.13,6.30E-03,,,Horas,2.3325
502,,,03130.1.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,1.21E-02,,,Horas,2.3325
533,,,03130.1.3,4,CAPATAZ,,,0.5,2.42E-02,,,Horas,2.0625
69,,,03130.1.3,4,SOLDADOR DE 1ERA,,,1,4.85E-02,,,Horas,1.3775
1007,,,03130.1.3,5,EXTENSION ELECTRICA 25 MTS,,,1,4.85E-02,,,KG,0.15625
1049,,,03130.1.3,5,CABLE PINZA 25 MTRS,,,1,4.85E-02,,,KG,0.71875
1086,,,03130.1.3,5,MECATE,,,30,1.454545455,,,KG,0.01625
1138,,,03130.1.3,5,EXTENSION 440 VOLTS ,,,1,4.85E-02,,,KG,0.5
1202,,,03130.1.3,5,"ESMERIL 4""",,,1,4.85E-02,,,KG,0.34375
1297,,,03130.1.3,5,ESCALERA TELESCOPICA,,,1,4.85E-02,,,KG,0.5
295,,,03130.1.3,5,SOLDADORA 225 AMP 110/220V,,,1,4.85E-02,,,KG,3.125
326,,,03130.1.3,5,"TRONZADORA DE 14""",,,1,4.85E-02,,,KG,0.5
443,,,03130.1.3,5,SEÑORITA DE CADENA 1.5 TON,,,1,4.85E-02,,,KG,0.22625
62,,,03130.1.3,5,ANDAMIO TIPO TIJERA,,,6,0.290909091,,,KG,0.625
64,,,03130.1.3,5,TABLA PARA ANDAMIOS,,,12,0.581818182,,,KG,0.1875
895,,,03130.1.3,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,4.85E-02,,,KG,0.71875
%*M,,,03130.1.3,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03130.1.4,,,3130.1,2,"CONFECCIÓN E INSTALACIÓN DE PLANCHA BASE 250MM X 250MM X 9.525MM CON 4 AGUJEROS Ø=7/8"". INCLUYE VACIADO DE GROUT",,,,7,10,8,PZA,
2221,,,03130.1.4,3,ALAMBRE LISO GALVANIZADO CAL 18,,,0.285714286,0.285714286,,,KG,0
4038,,,03130.1.4,3,SIKAGROUTH ES-101,,,0.142857143,0.142857143,,,SACO,0
4366,,,03130.1.4,3,"LAMINA 1.20X2.40X3/8"" ESP (10 MM)",,,3.57E-02,3.57E-02,,,PZAS,0
4509,,,03130.1.4,3,CLAVOS DE ACERO,,,0.142857143,0.142857143,,,KG,0
4510,,,03130.1.4,3,HIELO,,,0.285714286,0.285714286,,,BOLSA,0
5189,,,03130.1.4,3,CLAVOS ACERO DULCE,,,0.142857143,0.142857143,,,KG,0
6971,,,03130.1.4,3,"PERNOS DE ANCLAJE KB 3 DE 3/4"" X 8""",,,4,4,,,PIEZA,0
8584,,,03130.1.4,3,"MECHA 7/8""",,,0.142857143,0.142857143,,,PIEZA,0
8605,,,03130.1.4,3,"MECHA TE-C+ HILTI 7/8"" X 6""",,,0.142857143,0.142857143,,,PIEZA,0
8606,,,03130.1.4,3,"MADERA CUARTON DE 2""x2""x2,4M",,,0.285714286,0.285714286,,,UND,0
141,,,03130.1.4,4,FABRICADOR 1RA,,,1,0.8,,,Horas,1.4425
2,,,03130.1.4,4,AYUDANTE,,,1,0.8,,,Horas,1.04625
5,,,03130.1.4,4,ALBAÑIL DE 1a,,,1,0.8,,,Horas,1.3775
501,,,03130.1.4,4,PLANIFICADOR,,,0.13,0.103999996,,,Horas,2.3325
502,,,03130.1.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.2,,,Horas,2.3325
533,,,03130.1.4,4,CAPATAZ,,,0.5,0.4,,,Horas,2.0625
1007,,,03130.1.4,5,EXTENSION ELECTRICA 25 MTS,,,1,0.8,,,PZA,0.15625
1081,,,03130.1.4,5,TALADRO RADIAL,,,0.17,0.136,,,PZA,3.75
1149,,,03130.1.4,5,CIZALLA HIDRAULICA,,,0.17,0.136,,,PZA,31.25
239,,,03130.1.4,5,"CUCHARA DE 6""",,,1,0.8,,,PZA,0.01875
259,,,03130.1.4,5,JUEGO DE LLAVES COMBINADAS,,,1,0.8,,,PZA,0.125
637,,,03130.1.4,5,"TALADRO TE-25 HILTI ELECTRICO (1/2"" A 7/8"")",,,1,0.8,,,PZA,3.90625
648,,,03130.1.4,5,TOBO,,,2,1.6,,,PZA,0.02375
%*M,,,03130.1.4,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03130.1.5,,,3130.1,2,"LIMPIEZA DE ESTRUCTURA METÁLICA EXISTENTE (COLUMNAS HASTA 3,20M DE ALTURA Y LÁMINA DE TECHO SOBRE MÁQUINAS) CON USO DE DESENGRASANTE E HIDROJET",,,,120,60,8,M2,
4335,,,03130.1.5,3,CEPILLO GRUESO,,,3.33E-02,3.33E-02,,,PZA,0
4444,,,03130.1.5,3,DESENGRASANTE,,,4.17E-02,4.17E-02,,,GAL,0
4498,,,03130.1.5,3,CEPILLO DE BARRER,,,3.33E-02,3.33E-02,,,UND,0
6702,,,03130.1.5,3,TRAPOS (SACO 20KG),,,1.67E-02,1.67E-02,,,SACO,0
2,,,03130.1.5,4,AYUDANTE,,,2,0.266666667,,,Horas,1.04625
501,,,03130.1.5,4,PLANIFICADOR,,,0.13,1.73E-02,,,Horas,2.3325
502,,,03130.1.5,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33E-02,,,Horas,2.3325
533,,,03130.1.5,4,CAPATAZ,,,0.5,6.67E-02,,,Horas,2.0625
1235,,,03130.1.5,5,HIDROLAVADORA INDUSTRIAL,,,1,0.133333333,,,M2,3.125
1297,,,03130.1.5,5,ESCALERA TELESCOPICA,,,1,0.133333333,,,M2,0.5
1408,,,03130.1.5,5,MANGUERA JARDINERA,,,50,6.666666667,,,M2,0.00625
304,,,03130.1.5,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,0.266666667,,,M2,0.02375
62,,,03130.1.5,5,ANDAMIO TIPO TIJERA,,,4,0.533333333,,,M2,0.625
64,,,03130.1.5,5,TABLA PARA ANDAMIOS,,,8,1.066666667,,,M2,0.1875
%*M,,,03130.1.5,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03130.1.6,,,3130.1,2,"MANTENIMIENTO METALMECÁNICO EN ESTRUCTURA METÁLICA EXISTENTE
(COLUMNAS HASTA 3,20M DE ALTURA Y LÁMINA DE TECHO SOBRE MÁQUINAS)",,,,120,40,8,M2,
4052,,,03130.1.6,3,CEPILLO DE ALAMBRE,,,8.33E-02,8.33E-02,,,UND,0
4222,,,03130.1.6,3,CEPILLO DE COPA,,,6.67E-02,6.67E-02,,,UND,0
2,,,03130.1.6,4,AYUDANTE,,,2,0.4,,,Horas,1.04625
501,,,03130.1.6,4,PLANIFICADOR,,,0.13,2.60E-02,,,Horas,2.3325
502,,,03130.1.6,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.05,,,Horas,2.3325
533,,,03130.1.6,4,CAPATAZ,,,0.5,0.1,,,Horas,2.0625
1007,,,03130.1.6,5,EXTENSION ELECTRICA 25 MTS,,,2,0.4,,,M2,0.15625
1202,,,03130.1.6,5,"ESMERIL 4""",,,4,0.8,,,M2,0.34375
1297,,,03130.1.6,5,ESCALERA TELESCOPICA,,,1,0.2,,,M2,0.5
62,,,03130.1.6,5,ANDAMIO TIPO TIJERA,,,4,0.8,,,M2,0.625
64,,,03130.1.6,5,TABLA PARA ANDAMIOS,,,8,1.6,,,M2,0.1875
%*M,,,03130.1.6,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03130.1.7,,,3130.1,2,CONFECCIÓN E INSTALACIÓN DE LÁMINAS PARA SELLAR PERFILES IPN EXISTENTES,,,,475,200,8,KG,
4021,,,03130.1.7,3,TIZA DE HERRERIA,,,2.11E-02,2.11E-02,,,PZAS,0
4052,,,03130.1.7,3,CEPILLO DE ALAMBRE,,,1.05E-02,1.05E-02,,,UND,0
4052,,,03130.1.7,3,CEPILLO DE ALAMBRE,,,2.11E-02,2.11E-02,,,UND,0
4368,,,03130.1.7,3,"DISCOS DE ESMERIL 4 1/2""",,,1.05E-02,1.05E-02,,,PZAS,0
4493,,,03130.1.7,3,"ESPATULA 2""",,,4.21E-03,4.21E-03,,,PIEZA,0
4538,,,03130.1.7,3,"ELECTRODO E-6013 3/32"" ",,,4.21E-02,4.21E-02,,,KG,0
4597,,,03130.1.7,3,"LAMINA 1.20X2.40X1/8"" ESP (3 MM)",,,1.47E-02,1.47E-02,,,PZAS,0
4704,,,03130.1.7,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,1.05E-02,1.05E-02,,,PZA,0
5557,,,03130.1.7,3,MASILLA PLASTICA AUTOMOTRIZ,,,4.21E-03,4.21E-03,,,GALON,0
5595,,,03130.1.7,3,"ESPATULA DE 4""",,,4.21E-03,4.21E-03,,,PIEZA,0
5704,,,03130.1.7,3,VIDRIO PARA CARETA,,,1.68E-02,1.68E-02,,,UND,0
6078,,,03130.1.7,3,"DISCO CORTE EXTRAFINO DE 7 1/2""",,,1.05E-02,1.05E-02,,,PZA,0
6773,,,03130.1.7,3,"DISCO FLAP 4""",,,1.05E-02,1.05E-02,,,PZA,0
6809,,,03130.1.7,3,"LIJA 3-M GRANO 200 PLIEGO 9 x 11""",,,1.05E-02,1.05E-02,,,PIEZA,0
141,,,03130.1.7,4,FABRICADOR 1RA,,,1,0.04,,,Horas,1.4425
2,,,03130.1.7,4,AYUDANTE,,,1,0.04,,,Horas,1.04625
23,,,03130.1.7,4,PINTOR DE 1a,,,1,0.04,,,Horas,1.3775
501,,,03130.1.7,4,PLANIFICADOR,,,0.13,5.20E-03,,,Horas,2.3325
502,,,03130.1.7,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.01,,,Horas,2.3325
533,,,03130.1.7,4,CAPATAZ,,,0.5,0.02,,,Horas,2.0625
69,,,03130.1.7,4,SOLDADOR DE 1ERA,,,1,0.04,,,Horas,1.3775
1007,,,03130.1.7,5,EXTENSION ELECTRICA 25 MTS,,,1,0.04,,,KG,0.15625
1049,,,03130.1.7,5,CABLE PINZA 25 MTRS,,,1,0.04,,,KG,0.71875
1138,,,03130.1.7,5,EXTENSION 440 VOLTS ,,,1,0.04,,,KG,0.5
1202,,,03130.1.7,5,"ESMERIL 4""",,,1,0.04,,,KG,0.34375
295,,,03130.1.7,5,SOLDADORA 225 AMP 110/220V,,,1,0.04,,,KG,3.125
62,,,03130.1.7,5,ANDAMIO TIPO TIJERA,,,4,0.16,,,KG,0.625
64,,,03130.1.7,5,TABLA PARA ANDAMIOS,,,8,0.32,,,KG,0.1875
895,,,03130.1.7,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.04,,,KG,0.71875
%*M,,,03130.1.7,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03130.1.8,,,3130.1,2,"APLICACIÓN DE PINTURA ESTRUCTURA METÁLICA EXISTENTE
(LÁMINA DE TECHO SOBRE MÁQUINAS)",,,,120,60,8,M2,
5102,,,03130.1.8,3,"TIRRO 1"" ",,,0.05,0.05,,,UND,0
5970,,,03130.1.8,3,BOBINA DE ENVOPLAST 600 M,,,1.67E-02,1.67E-02,,,ROLLO,0
75,,,03130.1.8,3,PINTURA ESMALTE,,,6.67E-02,6.67E-02,,,GALON,0
79,,,03130.1.8,3,SOLVENTE UNIVERSAL (THINNER),,,0.033333333,0.033333333,,,GALON,0
82,,,03130.1.8,3,FONDO ANTICORROSIVO,,,3.33E-02,3.33E-02,,,GALON,0
2,,,03130.1.8,4,AYUDANTE,,,1,0.133333333,,,Horas,1.04625
23,,,03130.1.8,4,PINTOR DE 1a,,,1,0.133333333,,,Horas,1.3775
501,,,03130.1.8,4,PLANIFICADOR,,,0.13,1.73E-02,,,Horas,2.3325
502,,,03130.1.8,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33E-02,,,Horas,2.3325
533,,,03130.1.8,4,CAPATAZ,,,0.5,6.67E-02,,,Horas,2.0625
1007,,,03130.1.8,5,EXTENSION ELECTRICA 25 MTS,,,1,0.133333333,,,M2,0.15625
1297,,,03130.1.8,5,ESCALERA TELESCOPICA,,,1,0.133333333,,,M2,0.5
156,,,03130.1.8,5,COMPRESOR Y PISTOLA,,,1,0.133333333,,,M2,1.5
62,,,03130.1.8,5,ANDAMIO TIPO TIJERA,,,4,0.533333333,,,M2,0.625
64,,,03130.1.8,5,TABLA PARA ANDAMIOS,,,8,1.066666667,,,M2,0.1875
%*M,,,03130.1.8,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
3130.2,,,,1,TECHO,,,,,,,,
03130.2.1,,,3130.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE PANELES DE TECHO TIPO TERMOPANEL 8CM",,,,100,27,8,M2,
2888,,,03130.2.1,3,SILICON MARCA SILIPEX Ó SIMILAR (CARTUCHO 300 mg),,,0.24,0.24,,,UND,0
4704,,,03130.2.1,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,0.05,0.05,,,PZA,0
6078,,,03130.2.1,3,"DISCO CORTE EXTRAFINO DE 7 1/2""",,,0.05,0.05,,,PZA,0
8607,,,03130.2.1,3,"TORNILLO AUTORROSC. P/LAMINA C/ARANDELAS 1/4"" x 5""",,,2.5,2.5,,,PIEZA,0
8608,,,03130.2.1,3,"LAMINA TERMOPANEL DE 6,0 ML X  1,0 M ANCHO ESP 8CM",,,0.18,0.18,,,PZA,0
2,,,03130.2.1,4,AYUDANTE,,,2,0.592592593,,,Horas,1.04625
501,,,03130.2.1,4,PLANIFICADOR,,,0.13,3.85E-02,,,Horas,2.3325
502,,,03130.2.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,7.41E-02,,,Horas,2.3325
533,,,03130.2.1,4,CAPATAZ,,,0.5,0.148148148,,,Horas,2.0625
75,,,03130.2.1,4,MONTADORES DE PANEL DE PARED,,,1,0.296296296,,,Horas,1.4425
